energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
723.3014,0.0022,20.06,0.19,,1719.560,,996.257,E1+M2,0.022,13,0.00215,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
737.69,0.13,0.00226,0.00021,,1418.146,,680.61,[E2],,,0.00536,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
740.91,0.16,0.00105,0.00017,,1788.83,,1047.584,[E0+M1+E2],,,0.0074,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
749.48,0.09,0.0075,0.0005,,1796.97,,1047.584,[E1],,,0.00199,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
756.802,0.0023,4.52,0.04,,1127.804,0.00000000004,371.000,E2+M1,-6.1,3,0.00516,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
800.61,0.08,0.0212,0.0011,,1796.97,,996.257,E1,,,1.74E-3,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
801.69,0.11,0.0062,0.0006,,1617.127,,815.493,[E1],,,1.74E-3,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
815.51,0.07,0.511,0.005,,815.493,,0,E2,,,0.00427,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
830.42,0.1,0.0062,0.0006,,1645.85,,815.493,[E2],,,0.00410,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
845.416,0.007,0.568,0.011,,1660.910,,815.493,E2,,,0.00395,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
850.67,0.07,0.243,0.003,,1531.284,,680.61,E2,,,0.00389,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
873.1834,0.0023,12.08,0.12,,996.257,0.000000001184,123.071,E0+E2+M1,-9.4,4,0.00371,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
880.65,0.07,0.084,0.006,,1251.630,0.00000000004,371.000,E1+M2,0.07,3,0.0015,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
892.775,0.006,0.521,0.005,,1263.778,0.00000000004,371.000,E0+M1+E2,-3.8,3,0.00367,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
904.064,0.003,0.889,0.009,,1719.560,,815.493,E1(+M2),,,0.008,,63,91,Eu,,0,,3-,8.601,,10,Y,271421120.3074658,315569.25974592,B-,99.982,0.012,1968.0,8,64,90,Gd,1-May-2008,C. W. Reich,2026-06-07
